,id,playlist_name,track_name,release_date,artist_names,genres,first_genre,my_genre,top,left,index,score,outliers
1627,2sW8fmnISifQTRgnRrQTYW,hollow sound of morning chimes,Roads,1994-01-01,['Portishead'],"['alternative rock', 'art pop', 'dark pop', 'electronica', 'laboratorio', 'trip hop']",alternative rock,alt-rock,9647,416,1270,0.05551736269243335,0.0
952,5Pe4ovtvPyka78AlKM0foP,sinnerman,Sinnerman,2006-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1271,0.09831991694264924,0.0
953,6O8628d7xQd2OVdvObgAAR,sinnerman,Red House,1997-01-01,['John Lee Hooker'],"['blues', 'blues rock', 'delta blues', 'electric blues', 'memphis blues', 'traditional blues']",blues,blues,17792,1000,1272,0.06296508657373523,0.0
954,7yED61FE3i6NtFzEzrQ3CK,sinnerman,I Let A Song Go Out Of My Heart,1955-01-01,"['Dizzy Gillespie', 'Stan Getz']","['bebop', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'samba-jazz', 'vocal jazz'], ['bebop', 'contemporary post-bop', 'jazz', 'jazz trumpet', 'vocal jazz']",bebop,jazz,19354,913,1273,0.1354416036073648,0.0
955,2zatXLEiD7hOJYe0ol6xCP,sinnerman,Try a Little Tenderness,2002-09-03,['Otis Redding'],"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1274,0.022566319573341653,0.0
956,4Ke1CYcm2wYDFlOhziFFjK,sinnerman,Fever,1960-05-02,['Peggy Lee'],"['adult standards', 'torch song', 'vocal jazz']",adult standards,jazz,18832,700,1275,-0.057781697774092144,1.0
957,6EVRVFEeY2957diAOEM8n5,sinnerman,Howlin' For My Darling,1991-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1276,0.11838127406492693,0.0
958,1pH0uvTTjAMvCcbp5NEHJk,sinnerman,Jordu,1954-12-01,"['Clifford Brown', 'Max Roach Quintet']","['bebop', 'hard bop', 'jazz', 'jazz trumpet'], ['bebop', 'hard bop', 'jazz drums']",bebop,jazz,19354,913,1277,0.06457042673503632,0.0
959,0bzGciZQZLOBBz2CRtdL5F,sinnerman,Sunnyland,2001-04-03,['Elmore James'],"['blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1278,0.054868690666514564,0.0
960,66RpGFl3XEOEXexzkmYeZA,sinnerman,I Just Want to Make Love to You,2012-02-19,['Etta James'],"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1279,0.13539463376788047,0.0
961,01BI7H9tSxWfIiLobtIrPT,sinnerman,Worried Mind,2003-01-01,['Buddy Guy'],"['blues', 'blues rock', 'chicago blues', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1280,0.13391594424740327,0.0
962,0Lx50NckkVhmFPQuZrw2vl,sinnerman,Love and Happiness,2014-11-24,['Al Green'],"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",classic soul,soul,14736,802,1281,0.001356618206856841,0.0
963,5KkIEWWcvo61LpCqM4CYIR,sinnerman,How Many More Years,2001-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1282,0.02887436818213851,0.0
964,7eDkH4dgrAPSNrrkztzYHR,sinnerman,Baby Scratch My Back,2015-05-04,['Slim Harpo'],"['acoustic blues', 'blues', 'harmonica blues', 'louisiana blues', 'swamp blues', 'swamp rock', 'traditional blues']",acoustic blues,blues,19316,1084,1283,0.012355077769306444,0.0
965,18r0Dzee1Fmiz1v2lMfIvW,sinnerman,Love Me or Leave Me - 2013 Remastered Version,1958-06-24,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1284,0.06163072604255515,0.0
966,4EgeHthvFYjKTpN6kc7eN0,sinnerman,I Get A Kick Out Of You,1955-01-01,['Ahmad Jamal'],"['bebop', 'cool jazz', 'jazz', 'jazz piano']",bebop,jazz,19354,913,1285,0.021072297973759868,0.0
967,2X0JwieUPx9tvXCrUuwcQY,sinnerman,Louise - Single Version,1999-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1286,0.09561750220470716,0.0
968,4hUSEKpsVfQ1S2Yco3AltM,sinnerman,Blues Before Sunrise,1997-01-01,['John Lee Hooker'],"['blues', 'blues rock', 'delta blues', 'electric blues', 'memphis blues', 'traditional blues']",blues,blues,17792,1000,1287,0.10743277329653583,0.0
969,2ZMVlSC67jI3zu78ji6tWV,sinnerman,Oh Pretty Woman,1967-01-01,['Albert King'],"['blues', 'blues rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1288,0.07565353908650968,0.0
970,3NfxSdJnVdon1axzloJgba,sinnerman,I Say a Little Prayer,1968-06-14,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1289,0.12614936752390604,0.0
971,3LYXTv0JJZRzUBtswVxDmw,sinnerman,To Love Somebody,1971-01-01,['Roberta Flack'],"['adult standards', 'classic soul', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",adult standards,jazz,18832,700,1290,0.12470685435599432,0.0
972,0aIcFRGr88cGtlEJBuDub6,sinnerman,Do I Move You?,1967-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1291,0.09260588972575684,0.0
973,5sDDsW2piBTDfFSJtDzvoi,sinnerman,I'm The Wolf,1999-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1292,0.11732762784163331,0.0
974,1WrYyWA0uTj1O5Cy0UrYUn,sinnerman,Dinah,2011-01-01,"['Bud Shank', 'Bob Cooper']","['jazz saxophone'], ['jazz saxophone']",jazz saxophone,jazz,18790,868,1293,0.03877713570462832,0.0
975,68uU1cS2fqU16s1ox7Ek8K,sinnerman,Little Wing,1967-12-01,['Jimi Hendrix'],"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",acid rock,rock,13010,473,1294,0.09954372912445925,0.0
976,5Jiowyx2Po6kZB3Oa0legi,sinnerman,I Can't See Nobody,1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1295,0.13980871606605821,0.0
977,1JFsQf6SAKCx9iBB3BqGIy,sinnerman,I Ain't Superstitious,2001-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1296,0.10188451362505158,0.0
978,53TTVO1xYWxkdWiOE6QPzr,sinnerman,When You Got a Good Friend,2004-03-23,['Eric Clapton'],"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",album rock,rock,10880,490,1297,0.11540137397810801,0.0
979,2egy37Z08VPrgWSNTfXRFK,sinnerman,Today I Sing The Blues - 2002 Mix,2009-02-23,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1298,0.11760793298674793,0.0
980,0W7dZ3kbTOfQP5ZWZZqj9N,sinnerman,"One Bourbon, One Scotch, One Beer",1999-01-01,['John Lee Hooker'],"['blues', 'blues rock', 'delta blues', 'electric blues', 'memphis blues', 'traditional blues']",blues,blues,17792,1000,1299,0.07243881344217956,0.0
981,0P79PzxIIVljzeFyR0Nrz6,sinnerman,Hound Dog,2017-01-27,['Big Mama Thornton'],"['acoustic blues', 'blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",acoustic blues,blues,19316,1084,1300,0.08749086818104346,0.0
982,24WpBcIcOH6cAQ4kKwqZA2,sinnerman,The Thrill Is Gone,1990-01-01,['B.B. King'],"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1301,0.0560579751849814,0.0
983,4wdbENPp9WngrlJrSLg4Yy,sinnerman,I'd Rather Go Blind - Single Version,2007-01-01,['Etta James'],"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1302,0.12148615639586102,0.0
984,2wzeXcfTdaVC9E3P4jVUsm,sinnerman,I Suffer With The Blues,2003-01-01,['Buddy Guy'],"['blues', 'blues rock', 'chicago blues', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1303,0.10765831957899835,0.0
985,65Hd5iqqg196Yitcmutja5,sinnerman,Chain of Fools,2007-10-29,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1304,0.0007028562613722311,0.0
986,1WP7Snm91AFyvhWb3s8UB8,sinnerman,Do What You Gotta Do,1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1305,0.09788728988785494,0.0
987,3JBDHy1kx4ThSc9NfcEGDf,sinnerman,Good Morning Blues #2,1997-03-18,['Lead Belly'],"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",acoustic blues,blues,19316,1084,1306,0.09364999785725175,0.0
988,3k4FJgUsZIhkCp5m07HN1f,sinnerman,Stars Fell On Alabama,1991-01-01,['Billie Holiday'],"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",adult standards,jazz,18832,700,1307,0.09527962629115405,0.0
989,2znA0vXUTpkXcryboB4Z5F,sinnerman,Milestones - alternate take,1958-04-01,['Miles Davis'],"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul', 'vocal jazz']",cool jazz,jazz,19328,860,1308,0.1285300523190358,0.0
990,3GxHQUwkKbebWBdF7kv9sc,sinnerman,I'm Gonna Get Lucky,2007-10-15,['Koko Taylor'],"['blues', 'chicago blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1309,0.08060493307411509,0.0
991,5yQ9iMZXGcr5rlO4hoLsP4,sinnerman,"What'd I Say, Pt. 1 & 2",1959-01-01,['Ray Charles'],"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",classic soul,soul,14736,802,1310,0.0893310285695666,0.0
992,5fIhyVsKj8N2zwBLiS8ehq,sinnerman,Broken Hearted Blues,2003-01-01,['Buddy Guy'],"['blues', 'blues rock', 'chicago blues', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1311,0.14767586719188835,0.0
993,3OyTbharvjhDIxMtBgnhIS,sinnerman,I Wish I Knew How It Would Feel To Be Free,2006-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1312,0.09448173978893437,0.0
994,29ML65w35iyQry14KXbBiF,sinnerman,Love's In Need Of Love Today,1976-09-28,['Stevie Wonder'],"['motown', 'soul']",motown,soul,12413,777,1313,0.11668580281652169,0.0
995,1uwPKOQKw1QFUHOf5bFoHP,sinnerman,Monk's Dream - Take 8,2013-02-01,['Thelonious Monk'],"['bebop', 'contemporary post-bop', 'jazz', 'jazz piano', 'jazz trio']",bebop,jazz,19354,913,1314,0.09129857438778011,0.0
996,1xd5gv8ycmu0Fa37LoSuMP,sinnerman,Turn Me On,2006-11-24,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1315,0.12823688860524446,0.0
997,1AYXaktCxrgKdjbxNMtwAq,sinnerman,I'm Just a Prisoner (Of Your Good Lovin'),1971-01-01,['Candi Staton'],['southern soul'],southern soul,soul,13274,845,1316,0.12387292389063198,0.0
998,7kcYbbpvhY8pbZfuNCYpLs,sinnerman,I'm Worried,2001-04-03,['Elmore James'],"['blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1317,0.07344177294944287,0.0
999,6fjs13jK4tCLRFEqGudTfs,sinnerman,How Long Has That Evening Train Been Gone,2015-05-20,['Leroy Carr'],"['acoustic blues', 'barrelhouse piano', 'blues', 'piano blues', 'traditional blues']",acoustic blues,blues,19316,1084,1318,-0.0028029269448164307,1.0
1000,3fQ2Kw0mhP5JstzmxN4hEs,sinnerman,Steal Away,1968-08-21,['Etta James'],"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1319,0.14437559635657382,0.0
1001,508djE8zbEdksPRkqVOmkQ,sinnerman,Feeling Good,2006-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1320,0.11271790900958567,0.0
1002,4GawNYevtAenYQ7pHdtBCV,sinnerman,You Shook Me,1997-05-20,['Muddy Waters'],"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues,blues,17792,1000,1321,0.12940222473253304,0.0
1003,4uCbetXW9LStYPUjCpBVp9,sinnerman,Son of a Preacher Man,1970-01-15,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1322,0.11179400982377458,0.0
1004,2C8KLc3Gs2ttNEQ9Nz9pX2,sinnerman,Wang Dang Doodle,2001-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1323,0.003022229459238246,0.0
1005,1uKVsfOfbUqs1fZVtZjvQK,sinnerman,I Put a Spell On You,2011-11-10,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1324,0.09572415763576902,0.0
1006,0CuJbUYshLQ7weXbyA2hGC,sinnerman,Ramblin’ On My Mind,2010-09-20,['Robert Johnson'],"['acoustic blues', 'blues', 'delta blues', 'pre-war blues', 'traditional blues']",acoustic blues,blues,19316,1084,1325,0.08589641736013343,0.0
1007,0bytwduvi8UxIB7tya3M3l,sinnerman,Stop breakin down blues,2010-10-29,['Robert Johnson'],"['acoustic blues', 'blues', 'delta blues', 'pre-war blues', 'traditional blues']",acoustic blues,blues,19316,1084,1326,0.049471616864298185,0.0
1008,2xar08Fq5xra2KKZs5Bw9j,sinnerman,I've Got a Woman,1957-01-01,['Ray Charles'],"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",classic soul,soul,14736,802,1327,-0.034248377706869504,1.0
1009,7dKXOJd0DggjGB4KQML6BE,sinnerman,Down In The Bottom,1999-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1328,0.10217107894206429,0.0
1010,4VijLEUxHEzbWKYL5u9wuN,sinnerman,You Send Me,1968-06-14,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1329,0.1406610052925763,0.0
1011,5xn7sawvIRjna9Kbnt74dY,sinnerman,I Want a Little Sugar In My Bowl,1970-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1330,0.10822273495368995,0.0
1012,0Ex0jvbmRuGVE6H0t9ad7k,sinnerman,(I'm Your) Hoochie Coochie Man,2003-01-01,['Muddy Waters'],"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues,blues,17792,1000,1331,0.11785052402108864,0.0
1013,1fhVIXrRDlJVqa9EOzPIBd,sinnerman,Mr. Bojangles,1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1332,0.10143796846488895,0.0
1014,3vEUaBIvfJWRLdeyFJeV4g,sinnerman,I Believe I'll Make A Change,2015-05-20,['Leroy Carr'],"['acoustic blues', 'barrelhouse piano', 'blues', 'piano blues', 'traditional blues']",acoustic blues,blues,19316,1084,1333,0.06427688834751205,0.0
1015,57IHG8x8BiqKHanYQk92ji,sinnerman,A Song for You,1990-04-03,['Donny Hathaway'],"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",chicago soul,soul,15134,741,1334,0.07047836974923882,0.0
1016,2oDiJXXMSdnwSjJgBpcz4w,sinnerman,I Loves You Porgy,2006-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1335,0.012644525701807963,0.0
1017,2zHfrm9d3XLFhFuGwtCMZe,sinnerman,God Bless The Child,1956-01-01,['Billie Holiday'],"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'soul', 'swing', 'torch song', 'vocal jazz']",adult standards,jazz,18832,700,1336,0.10533114794066051,0.0
1018,0ijBit6CMpGPX1DI2dimny,sinnerman,Albert's Shuffle,1989-02-14,"['Mike Bloomfield', 'Al Kooper']","['blues', 'blues rock', 'chicago blues', 'electric blues', 'traditional blues'], ['blues', 'blues rock', 'country rock', 'electric blues', 'psychedelic rock', 'rock keyboard']",blues,blues,17792,1000,1337,-0.06138538357029588,1.0
1019,3MtBmJkEHSRKDnIx9fNKf2,sinnerman,In the Morning,1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1338,0.13739057033658514,0.0
1020,2q1iL6TxRvsiPjPElKs8Ho,sinnerman,On Green Dolphin Street,2010-01-01,['Ahmad Jamal Trio'],"['bebop', 'jazz', 'jazz trio', 'soul jazz']",bebop,jazz,19354,913,1339,0.06295402301343311,0.0
1021,0B9Ie2wsV8mJMgAnZirIbQ,sinnerman,I Never Loved a Man (The Way I Love You),2007-10-29,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1340,0.08381872928214501,0.0
1022,2vY3XKWiQ3gb4o0aXRtHjY,sinnerman,Blues for Mama,1967-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1341,0.11268860401116532,0.0
1023,3DjwjAUPT4zvIu6ZzcgLGJ,sinnerman,T-Bone Blues,2005-03-29,['T-Bone Walker'],"['blues', 'chicago blues', 'electric blues', 'jazz blues', 'texas blues', 'traditional blues']",blues,blues,17792,1000,1342,0.10205399944393873,0.0
1024,2vBqRb0Y0Zw3aq4YIkh5MU,sinnerman,O-O-h Child - 1994 Remastered,1994-07-29,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1343,0.08407401810943821,0.0
1025,6hZyORD13GJrB5354vC9Wf,sinnerman,Velvet Moon - Take 2,2003-01-01,['Earl Hines'],"['bebop', 'jazz piano', 'swing', 'vintage jazz']",bebop,jazz,19354,913,1344,-0.0383466743192058,1.0
1026,13yyX6yl9GlG1Eihjmi0ED,sinnerman,Got My Mojo Working,1997-05-20,['Muddy Waters'],"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues,blues,17792,1000,1345,0.06810961799894971,0.0
1027,4YoFsFgkRtEGnFsZm56qzV,sinnerman,"Ain't Got No - I Got Life (From the Musical Production ""Hair"") - Live",1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1346,0.1407262123705026,0.0
1028,1kdIxAdP6jnRXXqvfva0am,sinnerman,Just Like I Treat You - Single Version,1999-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1347,0.09024980171083913,0.0
1029,45JrkaSwSD02ImiyRviOXi,sinnerman,Big Boss Man,2007-10-15,['Koko Taylor'],"['blues', 'chicago blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1348,0.11352479032328916,0.0
1030,5toFsZHWRKVhjt3kz89bOt,sinnerman,Smokestack Lightnin,2011-08-18,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1349,0.08222267197850974,0.0
1031,7eQwS0rvx12x6EHvvopvwE,sinnerman,Moanin’ At Midnight,2011-07-15,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1350,0.1279414469101402,0.0
1032,45TPLmZYvj3kmH7YA23993,sinnerman,Stormy Weather,2012-02-19,['Etta James'],"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1351,0.09102162333396208,0.0
1033,4C5GsegFD0j5ujSr1y93Oj,sinnerman,Knocks Me Off My Feet,1976-09-28,['Stevie Wonder'],"['motown', 'soul']",motown,soul,12413,777,1352,0.0663966394179803,0.0
1034,5aJnC51YlWfedHLBJ9gM7F,sinnerman,Angel of the Morning,2009-10-30,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1353,0.1203388750671085,0.0
1035,1Fupvu4jGjMds8hibyH52c,sinnerman,Big Mama's Coming Home,2017-01-27,['Big Mama Thornton'],"['acoustic blues', 'blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",acoustic blues,blues,19316,1084,1354,0.08763226783980776,0.0
1036,0JzDjFtaJQWoqDbnmSyaM1,sinnerman,Something Inside Of Me,2001-04-03,['Elmore James'],"['blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1355,0.025033565653163836,0.0
1037,6UaocmOO1bO7YwfHv9Kqcy,sinnerman,Midnight Train to Georgia,2009-03-26,['Gladys Knight & The Pips'],"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",classic soul,soul,14736,802,1356,0.12035390183053002,0.0
1038,6HIOX1OSXkUH2i1H97l3Bj,sinnerman,Laundromat Blues,2011-01-01,['Albert King'],"['blues', 'blues rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1357,0.09051519840824351,0.0
1039,3M5eeHXgG4VplKNcsBC8Dj,sinnerman,"Signed, Sealed, Delivered (I'm Yours)",1970-08-01,['Stevie Wonder'],"['motown', 'soul']",motown,soul,12413,777,1358,0.06200672121146428,0.0
1040,12MZd6X5OiF6AELERhyKQe,sinnerman,Don’t Let Me Be Misunderstood,2013-11-05,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1359,0.08966853037693912,0.0
1041,24u4XphHiVK7QXSJV7Qswp,sinnerman,Stop A Hoppin' on Me,2017-01-27,['Big Mama Thornton'],"['acoustic blues', 'blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",acoustic blues,blues,19316,1084,1360,0.09550066210510821,0.0
1042,4mkGO9nPu4mW0mn75EqcnJ,sinnerman,The Wind Cries Mary,1967-05-12,['Jimi Hendrix'],"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",acid rock,rock,13010,473,1361,0.10591555434773697,0.0
1043,7J1sAqOFWdk8ofJt0N2Wkh,sinnerman,My Baby Just Cares for Me,2013-01-02,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1362,0.10755771273851494,0.0
1044,7KFE0obW22DJZ8XW9K38hH,sinnerman,Until You Come Back to Me (That's What I'm Gonna Do),2007-10-29,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1363,0.13116501184779955,0.0
1045,1ska3YnfMLiOJ6YH7EpZa9,sinnerman,Red House,1994-04-18,['Jimi Hendrix'],"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",acid rock,rock,13010,473,1364,0.014734722090754993,0.0
1046,63v8R5sbd8IqFHGTJGmv5l,sinnerman,Blues for Nothing,1989-02-14,"['Mike Bloomfield', 'Al Kooper']","['blues', 'blues rock', 'chicago blues', 'electric blues', 'traditional blues'], ['blues', 'blues rock', 'country rock', 'electric blues', 'psychedelic rock', 'rock keyboard']",blues,blues,17792,1000,1365,0.0007007317362041077,0.0
1047,6lCZxmK8Cu2EiDtW3ARZSN,sinnerman,I'm Wild About That Thing,2013-02-18,['Bessie Smith'],"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']",blues,blues,17792,1000,1366,0.059037641634271,0.0
1048,4MuFadxBFNjNJRL0kbS1e5,sinnerman,Born Under A Bad Sign,1967-01-01,['Albert King'],"['blues', 'blues rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",blues,blues,17792,1000,1367,0.10876062433336475,0.0
1049,4M1zcX803dgkDkISHZDPYi,sinnerman,Don't Play That Song,1970-08-24,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1368,0.13484763185836557,0.0
1050,4Xu4qIylvBv2ZppJxta8Mn,sinnerman,Seems I'm Never Tired Lovin' You,1969-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1369,0.10577840784948861,0.0
1051,74iJiLLlilfOASjBiJWKfz,sinnerman,(Sittin’ On) The Dock of the Bay,2011-06-07,['Otis Redding'],"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1370,0.12167184807748982,0.0
1052,7rcI810weKcraRMBZiExvE,sinnerman,"Just You, Just Me",1956-01-01,['Thelonious Monk'],"['bebop', 'contemporary post-bop', 'jazz', 'jazz piano', 'jazz trio']",bebop,jazz,19354,913,1371,0.03343974849111597,0.0
1053,39CyGKIFqMzSuynOR8uilD,sinnerman,Baltimore,1978-01-01,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1372,0.024080851145387716,0.0
